Date,Close,High,Low,Open,Repaired?,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Open_lag1,Open_lag2,Open_lag3,Open_lag5,Open_lag10,High_lag1,High_lag2,High_lag3,High_lag5,High_lag10,Low_lag1,Low_lag2,Low_lag3,Low_lag5,Low_lag10,Close_rollmean3,Close_rollstd3,Close_rollmean5,Close_rollstd5,Close_rollmean10,Close_rollstd10,Close_rollmean20,Close_rollstd20,Open_rollmean3,Open_rollstd3,Open_rollmean5,Open_rollstd5,Open_rollmean10,Open_rollstd10,Open_rollmean20,Open_rollstd20,High_rollmean3,High_rollstd3,High_rollmean5,High_rollstd5,High_rollmean10,High_rollstd10,High_rollmean20,High_rollstd20,Low_rollmean3,Low_rollstd3,Low_rollmean5,Low_rollstd5,Low_rollmean10,Low_rollstd10,Low_rollmean20,Low_rollstd20,FII_Gross_Purchase,FII_Gross_Sales,FII_Net,DII_Gross_Purchase,DII_Gross_Sales,DII_Net,Repo Rate,%Change,sentiment_daily_x,sentiment_daily_y,"('Date', '')","('Close', '^NSEI')","('High', '^NSEI')","('Low', '^NSEI')","('Open', '^NSEI')","('Volume', '^NSEI')",SMA,EMA,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,ATR,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_10
2024-05-07,24323.84961,24363.0,24168.84961,24213.34961,False,298400,10522157.12,93822100,0.162265647,595222966.9,317857839.1,139586379.6,24617103.43,16459.77416,100.0,1.9821e-09,11555.12244,23048.79827,61.44660758,198.9364612,1.055467518,1,0,12714.50662,12817.36668,12611.64657,1.617995281,56.93270645,1,0,5225.850098,24363.0,14794.42505,165.6161586,0.99795422,2990.759071,51.55030658,2000.907682,527.4217572,1473.485925,11497.09989,11685.62108,14537.29307,12536.38539,0.988904177,0.951093507,0.03781067,0.574122653,24.98824782,-6319.222535,359.4955739,79.92651903,279.5690548,15110.7251,14605.3501,14858.0376,14605.3501,88.54597097,11.36265387,63.84072115,33.30766079,179.2534593,13797.04981,14632.77466,100,20,80,5225.850098,19770.20487,1,0,65.16907038,1.0,0.839734246,0.713301971,8.893612688,82.08413624,99.79542204,80.57246398,-0.204577955,5828.336283,7.53082967,15.96080225,4.108911846,11.85189041,0.890829704,-3.071695322,3.962525026,20668.94083,25.39036322,22.6261591,99.6622172,19398.5,15810.84961,15834.34961,10749.75,5632.100098,19405.94922,15909.15039,15793.40039,10786.0498,5659.850098,19421.59961,16025.75,15845.9502,10786.0498,5659.850098,19339.59961,15785.4502,15762.0498,10726.25,5612.299805,19844.39974,4273.980836,17435.73984,4694.124228,12709.71987,6087.650755,11555.12244,5896.131293,19842.81641,4169.301006,17457.31992,4603.663616,12725.86992,6063.81519,11535.19492,5841.989515,19936.7832,4192.433063,17527.60996,4640.847966,12768.33003,6099.031082,11600.7751,5908.901361,19764.63314,4207.830384,17370.76992,4643.49738,12665.46997,6052.490444,11472.21501,5804.291718,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6417,0,,,,,,,21146.9178292857,21177.410802782866,53.28422999307898,-45.94507273551062,-156.3331494047702,26456.819454442193,21452.70996099999,16448.600467557786,3737.552583853074,19398.5,22620.34961,18593.84961,22513.69922,17992.15039
2024-05-08,24055.59961,24350.05078,23893.69922,24302.84961,False,487000,10451138.35,96872900,-0.076178613,971940692.8,628799955.7,131654646.2,25245618.46,15127.39151,100.0,9.47775e-10,12141.16243,23616.68301,665.6418419,189.034957,1.019124039,1,0,11557.91165,11700.74198,11415.08133,2.471559344,44.25012154,1,0,5116.450195,24363.0,14739.7251,158.5231226,0.984028286,3180.723884,53.5004348,1554.478109,362.7216304,1191.756478,12114.7666,11937.49608,13965.34898,12410.87087,1.008088174,0.951490994,0.05659718,0.425560222,25.11603508,12182.68718,460.5204476,283.7288724,176.7915752,15005.77539,14739.7251,14872.75024,14605.3501,63.05299893,11.24845402,63.50292639,34.40974665,165.5512015,12612.48731,13614.97485,56,64,-8,5116.450195,19000.71066,1,0,64.37976603,0.963153841,0.745928349,0.564503227,6.840225769,79.88427664,98.40282859,73.43021488,-1.597171405,4442.743382,24.00752434,12.52513321,2.802366795,9.722766417,19.0684598,6.157213993,12.91124581,21383.0334,38.27043891,32.40412837,97.4602882,17397.5,16294.59961,11101.65039,8683.150391,5447.100098,17423.65039,16288.9502,11155.75,8600.200195,5470.149902,17474.40039,16349.4502,11225.65039,8689.400391,5487.149902,17348.75,16210.2998,11064.0498,8590.150391,5443.100098,19249.23307,4198.805399,15942.38984,5415.316179,11560.62495,5962.082765,12141.16243,5886.81785,19338.4834,4336.540676,16013.4,5490.13443,11580.80503,6030.943176,12161.99248,5904.903661,19391.30046,4331.083214,16059.07031,5496.570461,11627.97017,6034.401968,12205.8251,5924.644208,19150.91634,4146.626255,15859.87969,5377.279578,11485.13984,5940.891887,12083.01741,5859.029967,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6417,0,,,,,,,21151.221400714272,21561.169310411817,52.98276008956485,187.08493995093522,-87.64953153362912,26417.494908450124,21440.382421999988,16463.26993554985,3503.181082149283,24323.84961,19398.5,22620.34961,18069.0,21710.80078
2023-05-09,19574.90039,19587.05078,19525.75,19564.65039,False,256800,10698972.19,97550500,0.035939484,545967591.0,46420788.84,139932582.5,25530779.07,13935.32928,89.21173721,4.65454e-10,10724.69011,21481.53953,-32.15930276,200.5997246,0.911375577,0,0,11747.79342,11870.88869,11624.69816,2.095632067,32.2928845,1,0,4964.450195,24350.05078,14657.25049,180.7567434,0.753675396,3336.19662,54.06347322,902.6778694,121.0630553,781.6148141,12599.01265,12016.24044,12773.90331,11871.22544,1.005424355,0.965723269,0.039701085,0.131423708,24.6343802,5569.909498,348.013074,357.671141,-9.658066915,12275.75049,14663.7251,13469.73779,14605.3501,36.07877496,9.992131866,58.2930304,39.98445377,137.7015177,13853.58777,13759.05029,20,68,-48,5116.450195,21793.58504,0,0,58.96041287,0.735975352,0.563807487,0.432507387,3.632044664,79.4771494,75.36753959,57.07887981,-24.63246041,2320.696137,76.32423741,7.60391481,0.847945359,6.755969451,4.53777858,2.533102267,2.004676313,20788.61311,10.80675387,10.2617542,60.6804875,17665.80078,10847.90039,11476.9502,8086.850098,17397.5,17546.44922,10860.9502,11514.84961,8099.899902,17423.65039,17683.15039,10920.09961,11542.65039,8122.700195,17474.40039,17540.34961,10816.0,11393.84961,8049.850098,17348.75,16029.53385,4587.827301,13903.55039,4391.961196,11749.60522,6591.23138,10724.69011,5518.147318,15990.68327,4555.645401,13884.02988,4360.144847,11761.94487,6633.3326,10729.73997,5547.365245,16063.43359,4554.846048,13939.21016,4375.590659,11808.43516,6643.444688,10775.05762,5556.310296,15960.69987,4564.691254,13835.39981,4377.893068,11685.33989,6554.678298,10662.70991,5495.112255,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21071.799944285704,21296.333454356907,48.08860025975798,10.091593993580318,-68.10130642818723,26415.976892735463,21443.277441499988,16470.57799026451,3576.514548424334,24055.59961,24323.84961,19398.5,18593.84961,21771.69922
2024-05-09,25145.09961,25275.44922,25127.75,25250.5,False,222200,10528974.0,97772700,0.001325726,644786259.0,375243709.1,167107365.1,25594007.91,14946.38302,89.22978899,5.97903e-10,11709.59009,23868.89715,-449.7169743,207.6811737,1.052478421,1,0,11856.09173,11948.32176,11763.8617,1.55582516,72.54273927,1,0,4964.450195,25275.44922,15119.94971,173.4561063,0.993582314,3572.631841,52.00090377,1822.6889,461.3882243,1361.300676,13336.55432,12569.90773,14677.16428,12854.47538,1.004274549,0.967173218,0.037101331,0.511398759,24.72641474,5687.909912,435.2227851,354.79376,80.42902508,15245.57471,15119.94971,15182.76221,15061.57471,68.03938748,11.28694901,63.06760436,35.38355882,179.9484394,13853.58777,13759.05029,100,64,36,4964.450195,21793.58504,1,0,63.65172301,0.964530582,0.783612286,0.593106103,7.355699184,80.81459727,99.35823142,80.08176046,-0.64176858,5180.77394,54.31554142,14.17941103,3.514238494,10.66517254,2.785823678,2.583646549,0.202177128,20817.01635,28.45582409,25.04148778,106.4034444,19574.90039,17665.80078,10847.90039,9952.200195,24055.59961,19564.65039,17546.44922,10860.9502,9933.25,24302.84961,19587.05078,17683.15039,10920.09961,9963.099609,24350.05078,19525.75,17540.34961,10816.0,9901.049805,23893.69922,20795.26693,3886.122568,16942.13027,5952.976452,11858.55522,6822.202731,11709.59009,6237.592911,20787.19987,3994.880477,16947.47988,5973.018585,11856.70991,6836.072102,11718.75747,6275.75969,20848.55013,3950.226049,17001.68008,5966.372964,11900.975,6841.060062,11764.47258,6279.874484,20731.2832,3934.735556,16880.73984,5965.135667,11808.74497,6816.453397,11646.94241,6225.362815,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6369,0,,,,,,,21120.203543571413,21809.50227510932,53.80178637460226,315.6529662037028,8.649548098190778,26864.127888985608,21724.09238299999,16584.05687701437,3728.231282822596,19574.90039,24055.59961,24323.84961,22620.34961,22356.30078
2023-05-10,19545.75,19576.94922,19487.30078,19521.84961,False,234900,10442595.51,100059700,-0.001951222,659825660.1,68503399.26,135834879.4,26045583.9,13932.09778,87.07120943,3.37208e-10,11058.47014,22471.67571,-354.7354212,206.4156328,0.871818409,0,0,10234.47503,10437.91478,10031.03529,3.975577562,23.38460128,1,0,4741.0,25275.44922,15008.22461,185.6897831,0.720971371,3235.157219,55.15614903,829.9154051,51.38394587,778.5314593,12275.32088,11906.32702,12815.90548,11985.99007,1.021750577,0.947390009,0.074360568,0.040273481,26.74958498,8516.430248,213.4857861,329.5377012,-116.0519151,12158.97461,15008.22461,13583.59961,15008.22461,35.58361004,9.566081721,57.96445753,40.21888587,124.8474424,14672.5376,14605.3501,60,68,-8,5370.670176,22210.95009,0,0,58.86270088,0.758705913,0.595675992,0.443230593,3.192267498,79.70638466,72.09713707,56.24434662,-27.90286293,2015.324109,10.64174358,6.924045492,0.210425753,6.713619739,11.59055546,1.340155638,10.25039982,20014.70363,9.670183672,9.230734555,60.44120665,17822.30078,11503.34961,10316.4502,8743.950195,25145.09961,17661.34961,11487.7998,10514.09961,8806.349609,25250.5,17833.44922,11578.0498,10540.65039,8806.950195,25275.44922,17640.90039,11452.2998,10261.90039,8731.400391,25127.75,16290.4668,4234.375695,13815.31016,4524.913342,10258.38506,4939.877781,11058.47014,5854.850918,16223.66634,4205.554538,13822.41973,4438.203766,10268.92983,4898.082089,11062.81987,5844.984523,16329.48275,4206.190004,13895.00977,4472.439018,10324.23989,4927.598484,11112.60745,5858.697693,16193.50032,4208.507503,13744.85019,4485.098829,10120.80015,4998.712282,10964.77256,5881.756993,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21231.1749442857,21507.668638428077,48.074110542843655,104.78395313524015,27.876429105600653,26404.796937233572,21441.444921999988,16478.092906766404,3866.05753619241,25145.09961,19574.90039,24055.59961,19398.5,17557.05078
2024-05-11,24213.30078,24229.05078,23842.75,23916.5,False,289500,10945599.99,102126200,0.078801472,894285658.3,1595449013.0,171042378.6,26591600.38,12692.14238,98.12781615,2.50119e-10,11716.48757,23818.66395,-385.6887987,206.5836932,1.016304375,1,0,12421.39339,12540.40819,12302.3786,1.916287351,50.03967012,1,0,4741.0,25275.44922,15008.22461,175.261136,0.948274803,3776.122962,53.72140276,905.5817307,-21.00466752,926.5863982,12184.47929,11459.70782,12773.71779,11868.13606,1.010398481,0.950518706,0.059879775,-0.078193877,24.67207093,-1400.037373,209.4811006,169.5297473,39.9513533,14954.27539,15008.22461,14981.25,15008.22461,58.81793233,9.020054098,62.19722268,36.42784009,171.244744,14660.48779,14605.3501,28,36,-8,4741.0,19907.10973,1,0,62.97678863,1.0,0.656444052,0.490664789,3.531758428,81.69080339,99.91509228,64.70441272,-0.084907717,1659.257548,144.8582756,7.630361888,-0.396126356,8.026488244,15.97483791,7.004129711,8.970708202,19661.27226,99.77476778,69.20203849,98.75477759,12120.2998,11917.2002,10524.0,8338.299805,11503.34961,12062.40039,11974.59961,10558.75,8351.25,11487.7998,12131.09961,11978.9502,10558.7998,8365.549805,11578.0498,12027.59961,11861.90039,10477.0,8323.5,11452.2998,16083.60026,7041.259495,13346.0502,6298.089934,12439.39517,6170.73092,11716.48757,6208.285485,15984.5,6869.453781,13308.52002,6149.8315,12405.2249,6079.242176,11718.67493,6167.535388,16113.03353,7029.0888,13385.82012,6280.789284,12471.8999,6162.858285,11770.67498,6206.858935,15910.75,6869.813102,13230.67002,6153.610126,12352.88511,6076.073497,11613.10757,6206.163873,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6369,0,,,,,,,21409.9249442857,21868.419590637666,52.60373316131959,310.7193019490078,84.44500367428208,26694.18588578392,21680.304980499986,16666.42407521605,3924.432053607238,19545.75,25145.09961,19574.90039,24323.84961,22513.69922
2023-05-12,20855.09961,20864.05078,20711.15039,20808.90039,False,421000,11091825.83,104068500,0.211682133,690707650.0,77271933.81,192217986.5,26980862.51,13477.62536,98.121247,1.05495e-10,11535.87263,22621.49764,450.247628,192.1939563,0.920329344,0,0,10626.51003,10708.69997,10544.32009,1.54688493,62.72531277,1,0,5002.549805,24229.05078,14615.80029,166.6670705,0.824515591,3380.139404,54.05899879,1132.837664,38.70873227,1094.128931,11888.0918,10962.92896,12906.7428,11773.90514,1.000450674,0.966643646,0.033807029,-0.042717505,23.55067082,584.4271684,154.5235246,140.7522219,13.77130266,13377.70044,14558.62549,13968.16296,15008.22461,67.90272971,8.599323993,59.46969157,38.99159436,138.388951,15008.22461,15008.22461,60,0,60,4741.0,21359.74589,0,0,60.18440283,0.845426884,0.656809215,0.487253291,4.228150874,79.3648577,82.45155905,63.39669989,-17.54844095,3006.884162,74.99999379,9.621596661,0.050475048,9.571121613,9.854375777,1.673584796,8.180790981,18119.55562,11.51833047,10.90187902,71.18899741,18701.05078,12018.40039,10782.90039,8128.75,24213.30078,18719.55078,12071.25,10820.4502,8088.75,23916.5,18728.59961,12081.2002,10821.0498,8141.899902,24229.05078,18591.34961,11998.75,10747.9502,8056.850098,23842.75,17191.51693,4607.692765,14495.14023,4929.779402,10632.3501,5327.361953,11535.87263,5686.805636,17199.90039,4562.744412,14507.68027,4905.206019,10641.69517,5320.203869,11523.46003,5633.106918,17224.61686,4580.511888,14528.57012,4916.902486,10664.68496,5323.63753,11568.29243,5681.12099,17100.41667,4543.527365,14423.65996,4879.94363,10582.49502,5288.50189,11467.69006,5617.892927,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21344.45354357141,21733.310259885977,49.27336217701525,200.63300837632778,107.68260461469121,26255.49587510454,21472.329980499988,16689.164085895434,3894.2690776352924,24213.30078,19545.75,25145.09961,24055.59961,18069.0
2024-05-12,24708.40039,24857.75,24295.55078,24539.15039,False,361500,11261259.1,104430000,0.17375937,791030590.3,589267177.0,235610491.9,27047655.2,14674.74044,98.29952608,1.24987e-10,11880.17761,24095.58427,-335.2290441,205.6435022,1.025083738,1,0,12585.33008,12718.45493,12452.20522,2.11555601,46.03270859,1,0,5002.549805,24857.75,14930.1499,167.1288161,0.992478061,3442.390503,52.63267431,1990.366533,429.0402925,1561.326241,12937.10018,11692.2155,14722.38243,12732.0159,1.002894902,0.959847719,0.043047184,0.416879935,23.71650676,12333.12317,293.2011294,164.9925478,128.2085816,15544.875,14930.1499,15237.51245,15008.22461,83.95136486,9.935721398,62.74296489,35.82511789,174.0635255,15008.22461,15008.22461,100,60,40,5002.549805,21359.74589,1,0,63.34187349,1.0,0.86256678,0.665838906,7.562046028,81.21180844,99.24780607,84.31579455,-0.752193927,5469.786445,103.859647,15.63276821,3.16693368,12.46583453,10.87148077,3.513163991,7.358316781,20840.26287,18.4765398,16.95447786,102.8188007,20855.09961,18701.05078,12018.40039,10118.25,5039.149902,20808.90039,18719.55078,12071.25,10118.25,5036.5,20864.05078,18728.59961,12081.2002,10147.9502,5055.399902,20711.15039,18591.34961,11998.75,10069.09961,5002.549805,21421.51693,3043.465749,17413.17031,5911.639304,12599.27515,6528.488257,11880.17761,6266.371396,21355.86719,2948.103528,17391.86035,5831.273559,12591.96021,6484.398666,11867.35007,6208.124038,21483.4668,3111.169921,17470.53008,5935.701399,12644.91997,6547.567473,11919.50747,6274.920973,21199.35026,2883.267605,17268.9502,5772.110732,12511.79512,6423.951633,11800.42258,6172.45564,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6369,0,,,,,,,21512.460658571414,22129.98894390118,52.9538943051588,419.4824644276305,170.04257657727908,26375.722887477627,21507.98251949999,16640.242151522354,3902.0105999470575,20855.09961,24213.30078,19545.75,19574.90039,18593.84961
2023-06-01,17859.44922,18047.40039,17795.55078,18008.05078,False,238200,10563215.42,106216900,-0.082447783,558731983.1,20588397.41,163986486.8,27495065.61,15756.73125,97.70328234,3.39967e-11,11411.23254,22627.69584,194.7692428,196.5863592,0.787444291,0,0,10303.3667,10446.32637,10160.40703,2.775008825,26.92732264,1,0,4686.850098,24857.75,14772.30005,176.7635514,0.65304965,2922.317847,56.33535262,865.0834228,31.03080317,834.0526196,11070.06665,11459.19621,12550.97126,11685.88784,0.998700195,0.952618435,0.046081761,0.003707885,25.28087711,13297.16785,145.8228502,139.9001293,5.92272088,11367.12524,14772.30005,13069.71265,14981.14966,60.37181512,9.602704301,57.06637743,40.67544512,92.69819674,13818.22461,15008.22461,56,68,-12,5002.549805,18955.17555,0,0,57.77627666,0.712672628,0.647116738,0.521145679,3.375418489,75.69734507,65.304965,58.98108908,-34.695035,2696.108485,-14.36411451,7.40280443,-0.036559638,7.439364068,6.397140117,-1.273285743,7.67042586,18945.20403,0.639859503,0.637821093,46.59921379,17745.90039,14146.25,11993.0498,7741.0,5281.799805,17768.5,14240.9502,12170.59961,7788.049805,5278.149902,17797.94922,14244.15039,12179.09961,7800.950195,5310.850098,17655.55078,14039.90039,11974.2002,7721.200195,5260.049805,16583.86654,2111.801155,13997.68984,4065.408042,10285.05996,4847.174926,11411.23254,5753.924267,16672.50033,2109.187796,14093.99004,4071.974317,10363.52998,4873.687775,11446.32258,5732.682894,16696.5,2127.456328,14115.08984,4078.200855,10383.9999,4873.788236,11484.11245,5768.893961,16497.00065,2129.062297,13939.69043,4034.59829,10241.04023,4826.032483,11344.85266,5685.185727,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21534.060547142843,21560.58364738102,46.49632591025241,39.81020743731278,143.99610274928582,26479.583578139118,21366.61494149999,16253.64630486086,4117.070529236554,24708.40039,20855.09961,24213.30078,25145.09961,22620.34961
2023-06-02,17764.59961,17823.69922,17698.34961,17818.55078,False,282500,11154188.94,108338500,-0.025476515,536602249.9,250184484.1,88764576.24,27846009.4,12361.47887,100.0,2.14327e-11,9720.744947,18158.64415,1282.845743,173.6060199,0.976650317,0,0,10409.63661,10528.53143,10290.74178,2.284322287,31.43054317,1,0,4686.850098,18047.40039,11367.12524,137.4436873,0.978833149,2719.995742,50.81414355,431.4050824,-169.5534868,600.9585692,11336.17493,11215.34617,11415.25252,10983.84743,1.018133341,0.937536175,0.080597166,-0.25976964,25.50259347,4425.505053,116.0742772,115.1280996,0.946177632,11575.47461,14772.30005,13173.88733,14981.14966,31.16222112,8.534919912,58.46518336,39.64952397,151.3493313,14812.01245,15008.22461,20,32,-12,4686.850098,15144.92491,1,0,59.19968479,1.0,0.708768946,0.553606233,1.869324348,81.79044642,97.77674971,65.46895868,-2.223250287,1043.059118,48.12412111,3.927631779,-1.741482104,5.669113883,10.53873448,1.961452083,8.577282401,18305.19711,46.35584524,38.08707665,45.82064117,12137.9502,11062.4502,10498.25,8661.049805,17745.90039,12120.0,10965.09961,10295.15039,8696.849609,17768.5,12160.59961,11072.59961,10594.15039,8726.200195,17797.94922,12084.65039,10962.7002,10276.2998,8645.549805,17655.55078,13655.0,3599.414085,12052.85996,3413.326936,10414.19487,4510.183575,9720.744947,4328.55096,13634.55013,3669.174949,11996.8502,3470.617561,10408.50015,4539.889633,9749.52002,4347.856849,13685.63281,3624.724981,12093.02969,3423.610599,10466.80488,4545.235807,9788.574878,4351.067093,13581.90007,3608.817076,11958.44004,3425.947236,10347.91006,4497.038707,9667.700098,4309.750202,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21194.839146428556,21054.452442396883,46.411915353476765,-265.6738398050984,62.06211423840898,26166.161798773053,21031.47246099999,15896.783123226927,3834.5011778625144,17859.44922,24708.40039,20855.09961,19545.75,19398.5
2024-06-02,21929.40039,21951.40039,21737.55078,21825.19922,False,371000,11448854.93,108709500,0.041016208,680679227.0,235375859.9,104803292.5,27932988.06,13387.54406,100.0,2.14327e-11,10553.12498,20263.74409,842.505857,184.0330545,1.085764681,1,0,10806.83498,10921.9298,10691.74015,2.130037606,48.81913798,1,0,4686.850098,21951.40039,13319.12524,163.5965681,0.998725713,2866.676246,47.59109472,1238.184593,111.9941292,1126.190464,11984.77079,11669.62119,13032.81373,11794.62913,1.017647894,0.939729155,0.07791874,0.064060207,25.75193371,7192.775414,227.3252004,125.4006436,101.9245568,13952.27515,14772.30005,14362.2876,14981.14966,65.58111056,9.875334658,62.480543,35.68157247,187.7799402,14812.01245,15008.22461,16,28,-12,4949.58708,15144.92491,0,0,63.3383971,1.0,0.871711915,0.702885685,5.553317055,83.23505821,99.86766241,83.72900655,-0.13233759,3361.640422,55.01917745,10.49786796,0.706387909,9.791480053,12.31113085,4.031387836,8.279743013,18385.47805,23.44438305,21.0620529,80.00739085,17764.59961,12137.9502,11062.4502,8801.049805,17859.44922,17818.55078,12120.0,10965.09961,8785.450195,18008.05078,17823.69922,12160.59961,11072.59961,8814.099609,18047.40039,17698.34961,12084.65039,10962.7002,8770.200195,17795.55078,17277.31673,4913.879085,14678.53008,4977.556297,10821.18999,5360.218677,10553.12498,4981.442501,17254.58333,4877.116713,14604.8,5011.414189,10790.21499,5339.851918,10576.87249,4980.551438,17311.89974,4915.424601,14720.48984,4969.979734,10857.20488,5362.823686,10620.60239,4993.378888,17173.51693,4847.804502,14551.91016,4969.510921,10742.11006,5319.908534,10491.57515,4950.191393,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6369,0,,,,,,,21470.582031428556,21171.112168743966,50.648553574420575,-169.7507508946801,15.699541211791164,26180.483424313396,21228.33496099999,16276.186497686584,3859.6654351580487,17764.59961,17859.44922,24708.40039,24213.30078,24323.84961
2023-06-03,17711.44922,17799.94922,17671.94922,17680.34961,False,362800,12791833.9,108369200,0.348039731,636629820.1,240077591.0,94029614.79,28311660.17,12182.77164,69.05066841,1.1519e-11,11011.29995,20835.74408,1186.855823,178.4429481,0.84099381,0,0,11606.89491,11736.27469,11477.51512,2.229360844,24.09160788,1,0,5206.399902,21951.40039,13578.90015,152.0710594,0.74679301,3144.155818,49.72314106,414.4450725,-37.94646532,452.3915378,11608.59583,10641.1115,11465.09108,11050.64601,1.006387669,0.951271633,0.055116037,-0.058141729,24.66207905,51.15024805,296.4064196,246.0928338,50.31358578,13578.90015,13578.90015,13578.90015,14772.30005,21.88683747,8.407509915,57.10454468,40.84197648,114.4757225,14772.30005,14981.14966,68,72,-4,4949.58708,20039.831,0,0,58.19481102,0.733477951,0.4732858,0.363072149,1.768048335,80.86053908,74.67930101,48.04359313,-25.32069899,625.7399168,68.70858686,3.750414882,-0.478871585,4.229286467,31.25775021,12.33433452,18.9234157,18024.70334,61.16774632,47.72755392,45.38435641,10989.4502,11053.0,10249.25,6401.149902,12137.9502,10942.65039,11024.84961,10420.5,6344.75,12120.0,11035.09961,11062.2998,10441.34961,6406.600098,12160.59961,10827.40039,10998.84961,10215.90039,6339.700195,12084.65039,13251.29981,3862.733389,11793.31992,3413.60693,11610.27495,5702.064609,11011.29995,5039.833499,13215.94987,3866.502031,11796.68984,3396.322782,11605.43491,5683.753498,11004.46499,5040.49214,13299.11621,3897.859451,11861.29961,3426.994509,11669.89478,5696.956602,11067.06233,5051.941802,13166.06641,3903.150478,11725.61992,3423.38594,11540.51499,5667.920735,10942.07258,5014.050143,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21407.553432142846,20709.823775578105,46.62794819423299,-429.137589373473,-73.26788490526167,26204.36667622269,21028.36738299999,15852.36808977729,3888.078701932474,21929.40039,17764.59961,17859.44922,20855.09961,24055.59961
